Site,Location_ID,Lat,Long,Habitat,UK_Name,Scientific Name,Month_ID ,Month 1 Days Detected (%),Conservation Status (IUCN GB),,
Attenborough,1,52.90123,-1.239022,willow scrub,Chiffchaff,Phylloscopus collybita,2009,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Wren,Troglodytes troglodytes,1346,100,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Canada Goose,Branta canadensis,1115,100,introduced,,
Attenborough,1,52.90123,-1.239022,willow scrub,Blackcap,Sylvia atricapilla,857,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Garden Warbler,Sylvia borin,587,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Blackbird,Turdus merula,352,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Greenfinch,Chloris chloris,323,100,red,,
Attenborough,1,52.90123,-1.239022,willow scrub,Blue Tit,Cyanistes caeruleus,244,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Great Tit,Parus major,199,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Dunnock,Prunella modularis,140,100,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Long-tailed Tit,Aegithalos caudatus,117,87.5,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Oystercatcher,Haematopus ostralegus,98,100,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Robin,Erithacus rubecula,82,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Woodpigeon,Columba palumbus,77,75,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Cettis Warbler,Cettia cetti,68,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Magpie,Pica pica,64,100,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Song Thrush,Turdus philomelos,53,75,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Greylag Goose,Anser anser,46,87.5,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Common Tern,Sterna hirundo,45,75,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Whitethroat,Curruca communis,38,87.5,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Black-headed Gull,Chroicocephalus ridibundus,35,87.5,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Goldfinch,Carduelis carduelis,33,87.5,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Carrion Crow,Corvus corone,26,87.5,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Jackdaw,Corvus monedula,18,62.5,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Mallard,Anas platyrhynchos,14,75,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Egyptian Goose,Alopochen aegyptiaca,12,62.5,introduced,,
Attenborough,1,52.90123,-1.239022,willow scrub,Reed Warbler,Acrocephalus scirpaceus,10,50,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Gadwall,Mareca strepera,9,50,amber,,
Attenborough,1,52.90123,-1.239022,willow scrub,Great Crested Grebe,Podiceps cristatus,9,25,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Grey Heron,Ardea cinerea,5,25,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Sand Martin,Riparia riparia,5,25,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Swift,Apus apus,4,12.5,red,,
Attenborough,1,52.90123,-1.239022,willow scrub,Coot,Fulica atra,4,25,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Little Grebe,Tachybaptus ruficollis,2,12.5,green,,
Attenborough,1,52.90123,-1.239022,willow scrub,Starling,Sturnus vulgaris,1,12.5,red,,
Attenborough,2,52.89993,-1.241466,willow scrub,Canada Goose,Branta canadensis,2496,100,introduced,,
Attenborough,2,52.89993,-1.241466,willow scrub,Wren,Troglodytes troglodytes,1306,100,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Blackcap,Sylvia atricapilla,381,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Blue Tit,Cyanistes caeruleus,242,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Goldfinch,Carduelis carduelis,210,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Chiffchaff,Phylloscopus collybita,183,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Long-tailed Tit,Aegithalos caudatus,175,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Oystercatcher,Haematopus ostralegus,172,100,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Greenfinch,Chloris chloris,170,87.5,red,,
Attenborough,2,52.89993,-1.241466,willow scrub,Common Tern,Sterna hirundo,150,100,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Greylag Goose,Anser anser,124,100,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Black-headed Gull,Chroicocephalus ridibundus,119,87.5,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Mallard,Anas platyrhynchos,112,100,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Magpie,Pica pica,102,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Carrion Crow,Corvus corone,96,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Great Tit,Parus major,84,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Cettis Warbler,Cettia cetti,78,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Woodpigeon,Columba palumbus,74,87.5,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Reed Warbler,Acrocephalus scirpaceus,74,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Sand Martin,Riparia riparia,54,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Robin,Erithacus rubecula,39,100,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Egyptian Goose,Alopochen aegyptiaca,39,100,introduced,,
Attenborough,2,52.89993,-1.241466,willow scrub,Blackbird,Turdus merula,36,87.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Song Thrush,Turdus philomelos,31,87.5,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,House Martin,Delichon urbicum,22,75,red,,
Attenborough,2,52.89993,-1.241466,willow scrub,Dunnock,Prunella modularis,22,75,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Jackdaw,Corvus monedula,17,50,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Coal Tit,Periparus ater,13,50,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Goldcrest,Regulus regulus,8,62.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Whitethroat,Curruca communis,6,25,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Mute Swan,Cygnus olor,6,37.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Rook,Corvus frugilegus,6,75,amber,,
Attenborough,2,52.89993,-1.241466,willow scrub,Coot,Fulica atra,5,37.5,green,,
Attenborough,2,52.89993,-1.241466,willow scrub,Cuckoo,Cuculus canorus,4,25,red,,
Attenborough,2,52.89993,-1.241466,willow scrub,Swift,Apus apus,2,12.5,red,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Song Thrush,Turdus philomelos,647,100,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Sedge Warbler,Acrocephalus schoenobaenus,636,75,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Robin,Erithacus rubecula,633,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Reed Warbler,Acrocephalus scirpaceus,482,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Reed Bunting,Emberiza schoeniclus,339,100,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Wren,Troglodytes troglodytes,274,100,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Canada Goose,Branta canadensis,263,100,introduced,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Greenfinch,Chloris chloris,242,100,red,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Blue Tit,Cyanistes caeruleus,198,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Long-tailed Tit,Aegithalos caudatus,161,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Spotted Flycatcher,Muscicapa striata,123,87.5,red,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Garden Warbler,Sylvia borin,114,62.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Magpie,Pica pica,64,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Dunnock,Prunella modularis,55,100,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Blackbird,Turdus merula,54,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Blackcap,Sylvia atricapilla,53,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Cettis Warbler,Cettia cetti,51,87.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Great Tit,Parus major,40,100,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Kingfisher,Alcedo atthis,40,62.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Mallard,Anas platyrhynchos,26,87.5,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Carrion Crow,Corvus corone,26,62.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Oystercatcher,Haematopus ostralegus,15,62.5,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Whitethroat,Curruca communis,13,62.5,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Great Spotted Woodpecker,Dendrocopos major,12,75,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Grey Heron,Ardea cinerea,9,75,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Black-headed Gull,Chroicocephalus ridibundus,9,50,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Jackdaw,Corvus monedula,8,62.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Gadwall,Mareca strepera,7,25,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Pheasant,Phasianus colchicus,6,37.5,introduced,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Greylag Goose,Anser anser,5,25,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Coot,Fulica atra,5,25,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,House Martin,Delichon urbicum,4,25,red,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Little Grebe,Tachybaptus ruficollis,3,12.5,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Mute Swan,Cygnus olor,3,25,green,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Moorhen,Gallinula chloropus,1,12.5,amber,,
Attenborough,3,52.897317,-1.244177,bramble scrub,Woodpigeon,Columba palumbus,1,12.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Wren,Troglodytes troglodytes,495,100,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Chiffchaff,Phylloscopus collybita,393,87.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Canada Goose,Branta canadensis,282,100,introduced,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Blackbird,Turdus merula,188,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Song Thrush,Turdus philomelos,153,100,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Robin,Erithacus rubecula,148,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Woodpigeon,Columba palumbus,144,87.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Greenfinch,Chloris chloris,141,100,red,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Blackcap,Sylvia atricapilla,113,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Dunnock,Prunella modularis,93,100,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Goldfinch,Carduelis carduelis,79,87.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Whitethroat,Curruca communis,79,100,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Magpie,Pica pica,78,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Kingfisher,Alcedo atthis,69,87.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Carrion Crow,Corvus corone,52,87.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Pheasant,Phasianus colchicus,51,100,introduced,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Long-tailed Tit,Aegithalos caudatus,37,75,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Jackdaw,Corvus monedula,33,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Buzzard,Buteo buteo,22,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Great Spotted Woodpecker,Dendrocopos major,21,62.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Mallard,Anas platyrhynchos,20,87.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Stock Dove,Columba oenas,18,75,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Cettis Warbler,Cettia cetti,18,75,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Blue Tit,Cyanistes caeruleus,16,100,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Black-headed Gull,Chroicocephalus ridibundus,14,50,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Grey Heron,Ardea cinerea,10,62.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Gadwall,Mareca strepera,8,50,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Coot,Fulica atra,8,62.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Greylag Goose,Anser anser,7,37.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Oystercatcher,Haematopus ostralegus,6,37.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Treecreeper,Certhia familiaris,5,37.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Mute Swan,Cygnus olor,3,12.5,green,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Moorhen,Gallinula chloropus,1,12.5,amber,,
Attenborough,4,52.897315,-1.245806,bramble scrub,Jay,Garrulus glandarius,1,12.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Blackcap,Sylvia atricapilla,849,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Robin,Erithacus rubecula,429,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Woodpigeon,Columba palumbus,426,100,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Blackbird,Turdus merula,349,75,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Garden Warbler,Sylvia borin,347,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Chiffchaff,Phylloscopus collybita,233,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Wren,Troglodytes troglodytes,203,100,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Long-tailed Tit,Aegithalos caudatus,200,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Cettis Warbler,Cettia cetti,168,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Song Thrush,Turdus philomelos,162,100,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Canada Goose,Branta canadensis,152,100,introduced,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Blue Tit,Cyanistes caeruleus,137,100,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Cuckoo,Cuculus canorus,128,87.5,red,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Moorhen,Gallinula chloropus,126,87.5,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Dunnock,Prunella modularis,90,100,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Greenfinch,Chloris chloris,54,100,red,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Kingfisher,Alcedo atthis,54,87.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Great Tit,Parus major,47,87.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Whitethroat,Curruca communis,43,87.5,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Mallard,Anas platyrhynchos,39,75,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Coot,Fulica atra,39,87.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Carrion Crow,Corvus corone,34,87.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Magpie,Pica pica,32,87.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Sedge Warbler,Acrocephalus schoenobaenus,25,50,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Oystercatcher,Haematopus ostralegus,24,87.5,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Greylag Goose,Anser anser,24,75,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Treecreeper,Certhia familiaris,16,50,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Great Spotted Woodpecker,Dendrocopos major,13,62.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Jackdaw,Corvus monedula,13,50,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Grey Heron,Ardea cinerea,10,50,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Gadwall,Mareca strepera,9,62.5,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Buzzard,Buteo buteo,7,62.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Goldfinch,Carduelis carduelis,4,37.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Common Tern,Sterna hirundo,3,12.5,amber,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Jay,Garrulus glandarius,3,12.5,green,,
Attenborough,5,52.8994707,-1.240207,mixed scrub,Mute Swan,Cygnus olor,2,25,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Canada Goose,Branta canadensis,1915,100,introduced,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Wren,Troglodytes troglodytes,1747,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Blackcap,Sylvia atricapilla,410,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Magpie,Pica pica,393,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Blue Tit,Cyanistes caeruleus,358,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Cettis Warbler,Cettia cetti,226,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Woodpigeon,Columba palumbus,149,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Long-tailed Tit,Aegithalos caudatus,136,87.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Carrion Crow,Corvus corone,121,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Mallard,Anas platyrhynchos,107,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Greylag Goose,Anser anser,102,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Black-headed Gull,Chroicocephalus ridibundus,99,87.5,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Blackbird,Turdus merula,83,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Chiffchaff,Phylloscopus collybita,65,87.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Coal Tit,Periparus ater,60,62.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Greenfinch,Chloris chloris,59,87.5,red,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Oystercatcher,Haematopus ostralegus,53,87.5,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Common Tern,Sterna hirundo,52,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Goldfinch,Carduelis carduelis,52,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Great Tit,Parus major,51,100,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Reed Bunting,Emberiza schoeniclus,49,75,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Dunnock,Prunella modularis,39,100,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Robin,Erithacus rubecula,25,87.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Coot,Fulica atra,18,50,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Egyptian Goose,Alopochen aegyptiaca,11,62.5,introduced,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Mute Swan,Cygnus olor,11,50,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Kingfisher,Alcedo atthis,10,62.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Swift,Apus apus,10,37.5,red,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Rook,Corvus frugilegus,10,50,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Jackdaw,Corvus monedula,9,75,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Song Thrush,Turdus philomelos,5,25,amber,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Treecreeper,Certhia familiaris,4,50,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,House Sparrow,Passer domesticus,3,25,red,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Grey Heron,Ardea cinerea,3,37.5,green,,
Attenborough,6,52.901086,-1.23675,lowland mixed deciduous woodland,Moorhen,Gallinula chloropus,1,12.5,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Wren,Troglodytes troglodytes,1614,100,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Blackcap,Sylvia atricapilla,918,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Robin,Erithacus rubecula,603,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Canada Goose,Branta canadensis,476,100,introduced,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Woodpigeon,Columba palumbus,459,100,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Chiffchaff,Phylloscopus collybita,390,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Blue Tit,Cyanistes caeruleus,389,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Garden Warbler,Sylvia borin,382,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Greenfinch,Chloris chloris,276,100,red,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Cettis Warbler,Cettia cetti,251,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Dunnock,Prunella modularis,200,100,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Magpie,Pica pica,196,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Song Thrush,Turdus philomelos,122,87.5,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Whitethroat,Curruca communis,118,100,amber,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Long-tailed Tit,Aegithalos caudatus,113,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Goldfinch,Carduelis carduelis,95,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Great Tit,Parus major,89,100,green,,
Attenborough,7,52.900525,-1.233805,mixed scrub,Black-headed Gull,Chroicocephalus ridibundus,84,100,amber,,
